file,name
md_s19in1,超级 19 合 1 (侵权版)
cv_sabaseb,超级棒球
cv_safootb,超级足球
cv_saftsocc,超级足球 (超级足球克隆版)
cv_sasoccer,超级足球
md_superair,超级飞狼 (日版)
nes_superarabian,辛巴达 (日版)
sms_superark,超级打砖块 (韩版)
csuperas,超级阿斯特罗战机 (DECO 磁带版)(美版)
sathena,超级雅典娜 (盗版)
sbagmani,"超级袋子人 (Itisa, Spain)"
sbagmans,超级袋子人 (Stern Electronics)
sbagman2,超级袋子人 (版本 3?)
sbagman,超级袋子人 
superbar,超级砖块性感版
md_2020bb,"超级棒球 2020 (欧版, 美版)"
sms_suprbskt,"超级篮球 (美版, CES 演示版)"
sbaskete,"超级篮球 (版本 E, 加密版)"
sbasketg,"超级篮球 (版本 G, 加密版)"
sbasketh,"超级篮球 (版本 H, 未加密版)"
sbasketb,"超级篮球 (版本 I, 加密版)"
nes_superbatpun,超级蝙蝠杀手 (演示)
md_sbship,超级战舰 (美版)
gg_sbtank,超级作战坦克 (美版)
msx_sbillard,超级桌球 (日版)
sms_sbioman1,超级生化人 1 (韩版)
msx_sbioman4,超级生化人 4 (韩版)
sbishi,"超级徐徐锦标赛 (版本 JAA, 2 人版)"
sbishika,"超级徐徐锦标赛 (版本 KAA, 3 人版)"
sbishik,"超级徐徐锦标赛 (版本 KAB, 3 人版)"
sboblboblc,超级摇摇龙 (盗版)
sboblbobl,"超级摇摇龙 (盗版, 第 1 套)"
sboblbobla,"超级摇摇龙 (盗版, 第 2 套)"
sboblboblb,"超级摇摇龙 (盗版, 第 3 套)"
sboblbobld,"超级摇摇龙 (盗版, 第 4 套)"
sboblboble,"超级魔幻气泡 (盗版, 第 5 套)"
sboblboblf,"超级魔幻气泡 (盗版, 第 6 套)"
sms_sboy3,超级男孩 3 (韩版)
msx_sboy3,超级男孩 3 (韩版)
msx_sboy3a,"超级男孩 3 (韩版, 替换版)"
sms_sboy4,超级男孩 4 (韩版)
fds_superboyallan,超级男孩亚伦 (日版)
sms_sboy1,超级男孩 I (韩版)
msx_sboy1,超级男孩 I (韩版)
sms_sboy2,超级男孩 II (韩版)
msx_sboy2,超级男孩 II. (韩版)
msx_sboy2a,"超级男孩 II. (韩版, 替换版)"
sb2003a,"超级泡泡龙 2003 (亚版, 版本 1.0)"
sb2003,"超级泡泡龙 2003 (世界版, 版本 1.0)"
sms_suprbubl,超级泡泡龙 (韩版)
sbubsm,"超级泡泡龙 (Sun Mixing, Megadrive 克隆硬件)"
md_suprbubl,超级泡泡龙 MD (中文版)
sbp,超级泡泡消除
supbtimej,超级汉堡时代 (日版)
supbtime,"超级汉堡时代 (世界版, 第 1 套)"
supbtimea,"超级汉堡时代 (世界版, 第 2 套)"
sbbros,超级魔鬼气泡 (美版 901001)
nes_superc,超级魂斗罗 (美版)
spec_supercartransam,泛美房车锦标赛
spec_supercars,超级跑车 (128K)
nes_supercars,超级赛车 (美版)
sucasino,超级赌场
pce_scdsys,超级 CD-Rom 系统 (版本 3.0)
sbasebalj,超级冠军棒球 (日版)
sbasebal,超级冠军棒球 (美版)
superchsj,大追捕 - 罪恶终结者 (日版)
superchsu,大追捕 - 罪恶终结者 (美版)
superchs,大追捕 - 罪恶终结者 (世界版)
nes_superchii,超级中国人 2 (中文翻译)
scobra,超级眼镜蛇
cv_scobra,超级眼镜蛇
cv_scobraa,超级眼镜蛇 (替换版)
scobrab,"超级眼镜蛇 (盗版, 第 1 套)"
scobrag,"超级眼镜蛇 (盗版, 第 2 套)"
scobraggi,"超级眼镜蛇 (盗版, 第 3 套)"
scobrae2,超级眼镜蛇 (加密板)
msx_scobra,超级眼镜蛇 (日版)
msx_scobraa,"超级眼镜蛇 (日版, 替换版)"
scobrase,超级眼镜蛇 (Sega)
scobras,超级眼镜蛇 (Stern)
scobrae,"超级眼镜蛇 (Stern)(加密版, KONATEC XC-103SS CPU)"
gg_supercol,"超级宝石方块 (欧版, 美版)"
gg_supercolj,超级宝石方块 (日版)
msx_supercol,超级宝石方块 (韩版)
gg_supercolp7,"超级宝石方块 (工程版, 19941111)"
gg_supercolp6,"超级宝石方块 (工程版, 19941201)"
gg_supercolp5,"超级宝石方块 (工程版, 19941215)"
gg_supercolp4,"超级宝石方块 (工程版, 19941221)"
gg_supercolp3,"超级宝石方块 (工程版, 19941226)"
gg_supercolp2,"超级宝石方块 (工程版, 19941228)"
gg_supercolp1,"超级宝石方块 (工程版, 19950106)"
scontra,超级魂斗罗
scontraj,超级魂斗罗 (日版)
nes_supercontrac,超级魂斗罗 (中文翻译)
cv_suprtest,超级控制器测试卡
supcrash,超级冲撞 (勇往直前的盗版)
cv_sprcross,超级十字武力
cv_sprcrossa,超级十字武力 (替换版)
msx_superxf,超级十字武力 (欧版)
sprcros2,"超级摩托越野赛 (日版, 第 1 套)"
sprcros2a,"超级摩托越野赛 (日版, 第 2 套)"
scfinalsoc,"超级足球总决赛 (版本 2.1O 1993/11/19, F3 卡带)"
scfinalso,"超级足球总决赛 (版本 2.1O 1993/11/19, 单 PCB)"
scfinals,"超级足球总决赛 (版本 2.2O 1994/01/13, 单 PCB)"
md_supdaisna,超级大战略 (日版)
md_supdaisn,"超级大战略 (日版, 修正版 02)"
cv_superdk,超级大金刚 (工程版)
cv_suprdkjr,超级小金刚 (工程版)
spdodgeb,热血高校躲避球 (美版)
nes_superdodgeball,热血高校躲避球 (美版)
sdodgeb,超级躲避球 / 国夫君热血斗球传说
sdodgebh,"超级躲避球 / 国夫君热血斗球传说 (可选隐藏角色, 修改版)"
md_sdkong99,超级大金刚 99 (保护版)
md_sdkong99a,超级大金刚 99 (无保护版)
csdtenis,超级双人网球 (DECO 磁带版)(日版)
spec_superdragonslayer,超级屠龙者
msx_supdrink,超级酒徒 (日版)
supduck,超级鸭
usg32,超级欺诈赌场 (加利福尼亚 版本 3.2)
md_sfzone,超级幻想地带 (欧版)
md_sfzones,超级幻想地带 (西班牙语翻译)
md_sfzonej,超级幻想地带 (日版)
sformula,超级方程式 (日版)
spec_supergman,超级联邦调查员
superg,超级小蜜蜂 (小蜜蜂修改版)
sgemfa,超级口袋战士 (970904 亚洲版)
sgemfh,超级口袋战士 (970904 西班牙版)
sgemfd,超级口袋战士 (970904 美版 凤凰版)
sgemf,超级口袋战士 (970904 美版)
suprglob,超级水滴
sprglobp,超级水滴 (吃豆小精灵硬件)
sprglbpg,超级水滴 (吃豆小精灵硬件) 德国版
msx_superglf,超级高尔夫 (日版)
gg_supgolfj,超级高尔夫 (日版)
sms_supgolf,超级高尔夫 (工程版)
gg_supgolf,超级高尔夫 (美版)
nes_supergun,超级大炮 (美版)
supergx,小蜜蜂 2 - 超级 GX 
md_superhq,超级追踪 (日版)
md_shangons,超级摩托车大赛 (西班牙语翻译)
shangonrb2,"超级摩托车 (Hang-On 转换板, 测试版 盗版)"
shangonrb,"超级摩托车 (Hang-On 转换板, 盗版)"
shangonho,"超级摩托车 (Hang-On 转换板, 日版, FD1094 317-0039)"
shangonro,"超级摩托车 (Hang-On 转换板, ride-on, 日版, FD1094 317-0038)"
shangon1,"超级摩托车大赛 (迷你车, FD1089B 317-0034)"
shangon2,"超级摩托车大赛 (迷你车, 修正版 A, FD1089B 317-0034)"
shangon3d,"超级摩托车大赛 (平坐型/直立型, FD1089B 317-0034 解密版)"
shangon3,"超级摩托车大赛 (平坐型/直立型, FD1089B 317-0034)"
shangon,"超级摩托车大赛 (平坐型/直立型, 无保护版)"
shangoneh,"超级摩托车大赛 (平坐型/直立型, 无保护版)(增强版 版本 2.0.2)"
md_shangon1,超级摩托车大赛 (世界版)
md_shangon,"超级摩托车大赛 (世界版, 修正版 A)"
spec_shangon,超级摩托车大赛 - Part 1 - 初级 (48K)
spec_shangon2,超级摩托车大赛 - Part 2 - 中级 (48K)
spec_shangon3,超级摩托车大赛 - Part 3 - 高级 (48K)
spec_shangon4,超级摩托车大赛 - Part 4 - 大师 (48K)
md_shangone,超级摩托车增强版 (修改版)
suprheli,超级直升机 (超级眼镜蛇 盗版)
spec_superhero,超级英雄
shimpactp4,"超级狂野橄榄球 (工程版, proto 4.0 09/10/91)"
shimpactp5,"超级狂野橄榄球 (工程版, proto 5.0 09/15/91)"
shimpactp6,"超级狂野橄榄球 (工程版, proto 6.0 09/23/91)"
shimpact,超级狂野橄榄球 (修正版 LA1 09/30/91)
md_shimpact,超高速橄榄球大赛 (美版)
nes_superhomwar,超级自制战争 (自制)
md_suphydl,超级海德 (欧版)
md_suphydlj,超级海德 (日版)
md_suphydlu,超级海德 (美版)
msx_ilevan,超级厄伊万
skns,Super Kaneko Nova System BIOS
md_skickoff,超级开球 (欧版)
sms_skickoff,"超级开球 (欧版, 巴西版)"
gg_skickoff,"超级开球 (欧版, SMS 模式)"
md_skkong99,超级大金刚 99
msx_slaydock,超级雷多克 - 突击任务 (日版)
msx_slaydockk,超级雷多克 - 突击任务 (韩版)
md_suprleag,超级棒球联盟 (欧版)
suprleag,超级小联盟
md_suprleagj,超级棒球联盟 (日版)
suprlocoo,超级蒸气火车
suprloco,超级蒸气火车 (修正版 A)
fds_superlodrun,超级淘金者 (日版)
fds_superlodrunii,超级淘金者 II (日版)
suplup,超级旋转泡泡 (版本 4.0 / 990518)
md_smario2a,超级玛利欧 2 (替换版?)
md_smario2,超级玛利欧 2 1998
nes_supermarioallst,超级玛利欧全明星 NES (修改版)
nes_smbdx,"超级玛利欧兄弟 DX  (自制, 版本 3.4)"
nes_smb,超级玛利欧兄弟 (世界版)
nes_smbc,超级玛利欧兄弟 (西班牙语翻译)
md_smbbc,超级玛利欧兄弟 + 坦克大战 (俄罗斯版)
nes_smb2c,超级玛利欧兄弟 2 (西班牙语翻译)
nes_smb2,超级玛利欧兄弟 2 (美版)(修订版 A)
nes_smb2j,"超级玛利欧兄弟 2 (日版, MMC3 转换)"
nes_smb3c,超级玛利欧兄弟 3 (中文翻译)
nes_smb3cast,超级玛利欧兄弟 3 (西班牙语翻译)
nes_smb3,超级玛利欧兄弟 3 (美版)(修订版 A)
nes_smb3defedi,超级玛利欧兄弟 3 决定版 (修改版)
nes_smb3mi,超级玛利欧兄弟 3 混合版 (修改版)
md_smb4md,超级玛利欧兄弟 4 MD
nes_smbchredi,超级玛利欧兄弟圣诞版 (修改版)
nes_smbendssmbha1,超级玛利欧兄弟 - 恩德的超级玛利欧兄弟修改 1(修改版)
nes_smbspeh,"超级玛利欧兄弟特别版 (修改版, Triforce89)"
nes_smbspe,"超级玛利欧兄弟特别版 (修改版, 版本 1.0-rc1)"
nes_smbspex1,超级玛利欧兄弟特别版 X1 (修改版)
nes_smbtwopla,超级玛利欧兄弟 - 双人版 (修改版)
fds_supermarbro,超级玛利欧兄弟 (日版)
fds_supermarbroc,超级玛利欧兄弟 (西班牙语翻译)
fds_supermarbro2,超级玛利欧兄弟 2 (日版)
nes_smbunldlx,超级玛利欧无限豪华版 (修改版)
nes_supermarwor,超级玛利欧世界 (未授权)
md_smario64,超级玛利欧世界 64
md_smario64h,超级玛利欧世界 64 (破解版)
md_smb,超级玛利欧世界 ~ 超级玛利欧兄弟 (侵权版)
md_smbb,"超级玛利欧世界 ~ 超级玛利欧兄弟 (侵权版, 替换版 2)"
md_smba,"超级玛利欧世界 ~ 超级玛利欧兄弟 (侵权版, 替换版)"
marukin,超级麻将禁版 (日版 901017)
sgmast,"超级高尔夫大师赛 (世界版 ?, 磁盘版, FD1094 317-0058-05d?)"
pce_smcrush,超级金属杀手
supmodel,超级模特
pce_smomo,超级桃太郎电铁
pce_smomo2,超级桃太郎电铁 II
gg_smomo3,超级桃太郎电铁 III (日版)
spec_smgp,超级摩纳哥大奖赛 (128K)
sms_smgp,"超级摩纳哥大奖赛 (欧版, 巴西版)"
md_smgpa,"超级摩纳哥大奖赛 (欧版, 日版)"
md_smgp,"超级摩纳哥大奖赛 (欧版, 日版, 修正版 A)"
sms_smgpp2,"超级摩纳哥大奖赛 (欧版, 较旧工程版)"
sms_smgpp1,"超级摩纳哥大奖赛 (欧版, 工程版)"
gg_smgp,"超级摩纳哥大奖赛 (欧版, 美版, 巴西版)"
smgpja,"超级摩纳哥大奖赛 (日版, 修正版 A, FD1094 317-0124a)"
smgpjd,"超级摩纳哥大奖赛 (日版, 修正版 B, FD1094 317-0124a 解密版)"
smgpj,"超级摩纳哥大奖赛 (日版, 修正版 B, FD1094 317-0124a)"
gg_smgpj,超级摩纳哥大奖赛 (日版)
md_smgpj,超级摩纳哥大奖赛 (日版)
smgpu2d,"超级摩纳哥大奖赛 (美版, 修正版 A, FD1094 317-0125a 解密版)"
smgpu2,"超级摩纳哥大奖赛 (美版, 修正版 A, FD1094 317-0125a)"
smgpu1d,"超级摩纳哥大奖赛 (美版, 修正版 B, FD1094 317-0125a 解密版)"
smgpu1,"超级摩纳哥大奖赛 (美版, 修正版 B, FD1094 317-0125a)"
smgpud,"超级摩纳哥大奖赛 (美版, 修正版 C, FD1094 317-0125a 解密版)"
smgpu,"超级摩纳哥大奖赛 (美版, 修正版 C, FD1094 317-0125a)"
sms_smgpu,超级摩纳哥大奖赛 (美版)
md_smgpu,超级摩纳哥大奖赛 (美版)
smgp5d,"超级摩纳哥大奖赛 (世界版, FD1094 317-0126 解密版)"
smgp5,"超级摩纳哥大奖赛 (世界版, FD1094 317-0126)"
smgp6d,"超级摩纳哥大奖赛 (世界版, 修正版 A, FD1094 317-0126a 解密版)"
smgp6,"超级摩纳哥大奖赛 (世界版, 修正版 A, FD1094 317-0126a)"
smgpd,"超级摩纳哥大奖赛 (世界版, 修正版 B, FD1094 317-0126a 解密版)"
smgp,"超级摩纳哥大奖赛 (世界版, 修正版 B, FD1094 317-0126a)"
md_smgp2019,"超级摩纳哥 GP 赛车 - 他回来了 (修改版, 改进版)"
smooncrs,超级月球登陆艇
suprmous,超级鼠小弟
smbombr1,超级肌肉爆弹 - 劲爆国际 (940808 日版)
smbomb,超级肌肉爆弹 - 劲爆国际 (940831 日版)
sms_superoff,超级越野赛车 (欧版)
md_superoff,"超级越野赛车 (欧版, 美版)"
gg_superoff,"超级越野赛车 (欧版, 美版)"
md_superoffs,超级越野赛车 (西班牙语翻译)
md_jordanb1,"超级一对一 - 乔丹对伯德 (欧版, 美版)"
md_jordanb,"超级一对一 - 乔丹对伯德 (欧版, 美版, 版本 1.1)"
md_jordanbj,超级一对一 - 乔丹对伯德 (日版)
superpac,超级吃豆小精灵
cv_superpac,超级吃豆小精灵 (自制)
superpacm,超级吃豆小精灵 (Midway)
msx_suppachi,超级弹珠机 (日版)
nes_superpainter,超级画家 (自制)
spangj,超级魔鬼气泡 (日版 901023)
nes_superpang,超级魔鬼气泡 (台湾版)
spang,超级魔鬼气泡 (世界版 900914)
nes_superpang2,超级魔鬼气泡 2 (台湾版)
msx_spenguin,超级企鹅
nes_superpinball,超级弹珠台 (日版)
nes_superpitfall,超级陷阱 (美版)
nes_superpit30t,超级陷阱 30 周年 (自制)
spnchoutj,超级拳无虚发!! (日版)
spnchouta,超级拳无虚发!! (修正版 A)
spnchout,超级拳无虚发!! (修正版 B)
spf2tb,超级街霸方块 II 加速版 (Boss 修改版)(960529 欧版)
spf2tcb,超级街霸方块 II 加速版 (色盲修改版)
spf2ta,超级街霸方块 II 加速版 (960529 亚洲版)
spf2t,超级街霸方块 II 加速版 (960529 欧版)
spf2th,超级街霸方块 II 加速版 (960531 西班牙版)
spf2td,超级街霸方块 II 加速版 (960620 美版 凤凰版)
spf2tu,超级街霸方块 II 加速版 (960620 美版)
spf2xjd,超级街霸方块 II X (960531 日版 凤凰版)
spf2xj,超级街霸方块 II X (960531 日版)
sms_superrac,超级赛车 (日版)
sranger,超级别动队 (版本 2.0)
md_srealbas,超级实况篮球 (欧版)
md_srealbasj,"超级实况篮球 (日版, 韩版)"
srdarwinj,超级达文战机 (日版)
srdarwin,超级达文战机 (世界版)
ngp_srmp,超写真麻将 (日版)
srmp7,超真实麻将 P7 (日版)
srmp4,超真实麻将 PIV (日版)
srmp4o,"超真实麻将 PIV (日版, 较旧版)"
gg_suprjedi,"超级绝地大反击 (欧版, 美版)"
suprridr,超级车手
spec_superrobinhood,超级罗宾汉
md_srobowrs,超级机器人大战 (俄罗斯版)
nes_srp,超级皇家伙伴 (修改版)
nes_superrugby,超级橄榔球 (日版)
spec_superscramblesim,超级爬行模拟器
spec_superseymoursavestheplanet,超级西摩拯救地球
sshanghaj,超级上海 (日版)
sshanghak,超级上海 (韩版)
sshangha,超级上海 (世界版)
sshanghab,"超级上海 (世界版, 盗版)"
nes_supershi,超级忍 (未授权)
ssideki,超级伙伴 / 得点王
ssideki2,超级伙伴 2 - 世界锦标赛 / 得点王 2 - 真实对抗足球 (NGM-061)(NGH-061)
ssideki3,超级伙伴 3 - 荣耀之战 / 得点王 3 - 荣耀之挑战
cv_ssketch,超级素描
md_sskid,"超级混合赛车 (欧版, J-Cart)"
md_sskidp,"超级混合赛车 (美版, 工程版)"
md_ssmashtv,"超级大混战 (欧版, 美版)"
md_ssmashtvs,超级大混战 (西班牙语翻译)
msx_supsnake,超级贪吃蛇 (日版)
msx_supsnakeb,"超级贪吃蛇 (日版, 替换版 2)"
msx_supsnakea,"超级贪吃蛇 (日版, 替换版)"
msx_supsoccr,超级足球 (日版)
ssia,超级太空侵略者 '91 (世界版)
ssib,"超级太空侵略者 '91 (世界版, 早期版?)"
ssi,"超级太空侵略者 '91 (世界版, 修订 1)"
sms_ssinv,超级太空侵略者 (欧版)
gg_ssinv,"超级太空侵略者 (欧版, 美版)"
macross,超时空要塞
macross2,超时空要塞 II
macross2g,超时空要塞 II (GAMEST 检查制造)
scin,特别刑事调查组 (Negro Torino 修改版)
ssrj,超速小赛车 (日版)
nes_superspivbal,沙滩排球 (美版)
spec_supespri,超级冲刺赛 (48K)
nes_supersprint,超级冲刺赛 (美版)
nes_superspyhunter,超级间谍猎人 (美版)
sstarcrs,超级明星领域
nes_superstarforce,超级雷鸟号 (日版)
pce_sssoldr,超级星灵战机
tg_sssoldr,超级星灵战机
sstingry,超级霹雳战车 (日版)
md_ssf2ics,"超级街头霸王 II (修改版, 色彩和声音)"
md_ssf2,超级街头霸王 II - 新的挑战者 (欧版)
md_ssf2fh,超级街头霸王 II - 新的挑战者 (最终修改版)
md_ssf2s,超级街头霸王 II - 新的挑战者 (西班牙语翻译)
md_ssf2j,超级街头霸王 II - 新的挑战者 (日版)
ssf2jr2,超级街头霸王 II - 新的挑战者 (超级街霸2 930910 日版)
ssf2d,超级街头霸王 II - 新的挑战者 (超级街霸2 930911 世界版 凤凰版)
ssf2r1,超级街头霸王 II - 新的挑战者 (超级街霸2 930911 世界版)
ssf2h,超级街头霸王 II - 新的挑战者 (超级街霸2 930911 西班牙版)
ssf2jr1,超级街头霸王 II - 新的挑战者 (超级街霸2 930911 日版)
ssf2ud,超级街头霸王 II - 新的挑战者 (超级街霸2 930911 美版 凤凰版)
ssf2u,超级街头霸王 II - 新的挑战者 (超级街霸2 930911 美版)
ssf2ar1,超级街头霸王 II - 新的挑战者 (超级街霸2 930914 亚洲版)
ssf2a,超级街头霸王 II - 新的挑战者 (超级街霸2 931005 亚洲版)
ssf2,超级街头霸王 II - 新的挑战者 (超级街霸2 931005 世界版)
ssf2j,超级街头霸王 II - 新的挑战者 (超级街霸2 931005 日版)
md_ssf2u,超级街头霸王 II - 新的挑战者 (美版)
ssf2tbr1,超级街头霸王 II - 战斗联赛 (930911 世界版)
ssf2tbj1,超级街头霸王 II - 战斗联赛 (930911 日版)
ssf2tbu,超级街头霸王 II - 战斗联赛 (美版 930911)
ssf2tba,超级街头霸王 II - 战斗联赛 (931005 亚洲版)
ssf2tbh,超级街头霸王 II - 战斗联赛 (931005 西班牙版)
ssf2tbj,超级街头霸王 II - 战斗联赛 (931005 日版)
ssf2tbd,超级街头霸王 II - 战斗联赛 (931119 世界版 凤凰版)
ssf2tb,超级街头霸王 II - 战斗联赛 (931119 世界版)
ssf2tad,超级街头霸王 II' 加速版 (超级街霸2X 940223 亚洲版 凤凰版)
ssf2ta,超级街头霸王 II' 加速版 (超级街霸2X 940223 亚洲版)
ssf2td,超级街头霸王 II' 加速版 (超级街霸2X 940223 世界版 凤凰版)
ssf2t,超级街头霸王 II' 加速版 (超级街霸2X 940223 世界版)
ssf2th,超级街头霸王 II' 加速版 (超级街霸2X 940223 西班牙版)
ssf2tur1,超级街头霸王 II' 加速版 (超级街霸2X 940223 美版)
ssf2tu,超级街头霸王 II' 加速版 (超级街霸2X 940323 美版)
ssf2tnl,"超级街霸 II 加速版 - 新的遗产 (版本 0.4 Beta, Born2SPD 修改)"
ssf2xjr1d,超级街头霸王 II X - 向最强挑战 (超级街霸2X 940223 日版 凤凰版)
ssf2xjr1r,超级街头霸王 II X - 向最强挑战 (超级街霸2X 940223 日版 租赁版)
ssf2xjr1,超级街头霸王 II X - 向最强挑战 (超级街霸2X 940223 日版)
ssf2xj,超级街头霸王 II X - 向最强挑战 (超级街霸2X 940311 日版)
spec_superstuntman,超级特技演员
msx_suwanggi,超级兽王记
cv_suprtank,超级坦克 (自制)
sg1k_supertnk,超级坦克 (日版)
sg1k_supertnkk,超级坦克 (韩版)
spec_supertanksim,超级坦克模拟器
md_supertankwar,超级坦克战争
usg82,超十合集 V8.2
superten,超十合集 V8.3
usg83x,超十合集 V8.3X
sms_stennis,"超级网球 (欧版, 美版)"
sms_stennisc,"超级网球 (欧版, 美版, 世嘉卡)"
gg_stetris,"超级俄罗斯方块 (韩版, SMS 模式?)"
md_stbladj,"超级雷霆直升机 (日版, 启动卡)"
md_stblad,超级雷霆直升机 (世界版)
nes_supertiltbro,超级倾斜兄弟 (自制)
suprtrio,超级三重奏
striv,问答 超级百科 (英语提问)
strivf,问答 超级百科 (法语提问)
strvmstr,问答 超级百科王 
spec_supertrux,超级卡车
nes_superturrican,超级炮塔 (欧版)
nes_superuwol,超级乌沃 (自制)
sg1k_superuwol,超级尤沃! SG-1000 (自制)
svfo,超动感足球
svf,超动感足球 (修正版 A)
svs,"超级对抗足球 (美版, 修正版 A)"
svolly91,超级排球 '91 (日版)
md_svolleyj,超级排球 (日版)
md_svolley,超级排球 (美版)
md_svolley1,"超级排球 (美版, 替换版)"
pce_svolley,超级排球
tg_svolley,超级排球
svolley,超级排球 (日版)
svolleyk,超级排球 (韩版)
svolleyu,超级排球 (美版)
spec_superwonderboy,超级神童
sms_wboymlndj,超级神奇小子 - 怪物世界 (日版)
swcourtj,超级世界网球 (日版)
swcourt,超级世界网球 (世界版)
swcourtb,"超级世界网球 (世界版, 盗版)"
sws92,超级世界棒球 '92 (日版)
sws92g,超级世界棒球 '92 激斗版 (日版)
sws93,超级世界棒球 '93 (日版)
sws95,超级世界棒球 '95 (日版)
sws96,超级世界棒球 '96 (日版)
sws97,超级世界棒球 '97 (日版)
sws,超级世界棒球 (日版)
sxevious,超级铁板阵 
nes_superxev,超级铁板阵 - 坎普之谜 (日版)
szaxxon,超级立体空战
superxm,超级 X 战机 (Mitchell)
superx,超级 X 战机 (NTC)
spec_superbiketransam,超级摩托车越野
1942h,增压版 1942
ssoldier,完美战士 (美版)
md_supermans,超人 - 钢铁之躯 (西班牙语翻译)
supermanj,超人 (日版)
supermanu,超人 (美版)
nes_superman,超人 (美版)
md_supermanu,超人 (美版)
md_supermanp,"超人 (美版, 工程版)"
superman,超人 (世界版)
gg_superman,超人 - 钢铁之躯 (欧版)
md_superman,超人 - 钢铁之躯 (欧版)
sms_superman,"超人 - 钢铁之躯 (欧版, 巴西版)"
gg_supermanp,"超人 - 钢铁之躯 (欧版, 工程版)"
msx_suptrip,超级旅行者 (西班牙版)
nes_super16in1,16 合 1 (未授权)
gg_surfninj,"忍者大追杀 (美版, 巴西版)"
md_surging,澎湃的电风 (日版)
md_surgingc,澎湃的电风 (中文翻译)
suratka,奇袭 - 星战大怒吼 (亚洲版 版本 L)
suratkj,奇袭 - 星战大怒吼 (日版 版本 M)
suratk,奇袭 - 星战大怒吼 (世界版 版本 K)
survartsj,死亡艺术 (日版)
survartsu,死亡艺术 (美版)
survarts,死亡艺术 (世界版)
pce_susano,凄狂传说
gogomile,鸡蛋小子向前冲 (较新版)
gogomileo,鸡蛋小子向前冲 (较旧版)
suzuka8hj,"铃木 8 小时耐力机车赛 (日版, 修正版 B)"
suzuka8h,"铃木 8 小时耐力机车赛 (世界版, 修正版 C)"
suzuk8h2j,"铃木 8 小时耐力机车赛 2 (日版, 修正版 B)"
suzuk8h2,"铃木 8 小时耐力机车赛 2 (世界版, 修正版 B)"
nes_swampthing,沼泽怪 (美版)
md_swamp,"沼泽怪物 (美版, 工程版)"
swarm,蜂群 (盗版?)
swat,超能战警 (315-5048)
swatpolc,特勤警察
msx_sweetacr,甜橡子 (日版)
msx_sweetacra,"甜橡子 (日版, 替换版)"
csweetht,甜心步 (DECO 磁带版)(美版)
nes_sweethomee,糖果屋 (英语修改版)
nes_sweethome,糖果屋 (日版)
swimmer,游泳高手 (第 1 套)
msx_swing,摇摆爬楼 (日版)
msx_swinga,"摇摆爬楼 (日版, 替换版)"
md_switchblad,弹簧刀 MD (自制)
spec_switchblade,弹簧刀
spec_swiv,威虎战机 (128K)
spec_swivblk1,威虎战机 (节点1)(128K)
cv_sword,巫术神剑 (工程版)
nes_swordmaster,剑王 (美版)
nes_swordmasterc,剑王 (西班牙语翻译)
nes_swordmasterh,剑王 (美版)(采样修复版)
spec_swordofilana,伊拉娜之剑 (自制)
md_swordsod,"苏丹之剑 (欧版, 美版)"
md_swordsods,苏丹之剑 (西班牙语翻译)
md_swordsodj,苏丹之剑 (日版)
spec_swordsamurai,武士之刃
md_vermil,"血色之剑 (欧版, 美版)"
md_vermils,血色之剑 (西班牙语翻译)
spec_swordslayer,剑杀手
nes_swordandser,剑与大毒蛇 (美版)
md_sydvaliss,Q 版梦幻战士 (西班牙语翻译)
md_sydvalis,Q版梦幻战士 (美版)
sms_sydhunt,悉尼猎人与神圣部落 (自制)
gg_sylvane,"森林传说 (修正版, 英语翻译)"
gg_sylvan,森林传说 (日版)
md_sylvestr,崔弟与傻大猫 (欧版)
md_sylvestru,崔弟与傻大猫 (美版)
md_syndicat,"企业联合 (欧版, 美版)"
moshougi,将棋达人
ssozumo,出世大相扑 (日版)
syvalion,天圣龙 (日版)
syvalionu,"天圣龙 (美版, PS2 Taito Legends 2)"
syvalionp,"天圣龙 (世界版, 工程版)"
syvalionw,"天圣龙 (世界版, PS2 Taito Legends 2)"
nes_tc2,滑板 2 (美版)
nes_tcsurfdesign,滑板 (美版)
md_tgunii,弃枪战鹰 II (自制)
msx_tvirus,终结者病毒 (自制)
tnk3b,"大坦克 III (盗版, 8 方向输入)"
tnk3j,坦克 (日版)
tnk3,大坦克 III (美版)
defenderj,T.T 防卫者
ttfitter,T.T 装配工 (日版)
ttmahjng,T.T 麻将
md_term2,"终结者 2 - 审判日 (欧版, 美版)"
md_term2s,终结者 2 - 审判日 (西班牙语翻译)
sms_t2ag,终结者 2 - 街机版 (欧版)
gg_t2ag,"终结者 2 - 街机版 (欧版, 美版)"
md_t2ag,"终结者 2 - 街机版 (欧版, 美版)"
md_t2ags,终结者 2 - 街机版 (西班牙语翻译)
gg_t2agj,终结者 2 - 街机版 (日版)
md_t2agj,终结者 2 - 街机版 (日版)
md_t2agp,"终结者 2 - 街机版 (美版, 工程版)"
md_t3ag,终结者 3 - 街机版 (俄罗斯版)
nes_taboo,禁忌 - 第六感 (美版)
tacscan,太空机队 
md_cars,汽车总动员 (俄罗斯版)
md_cars2,汽车总动员 2 (俄罗斯版)
tactcian,太空战术家 (第 1 套)
tactcian2,太空战术家 (第 2 套)
tagteam,职业摔跤队 
nes_tagteawre,组合摔角 (美版)
nes_tagindragon,迷宫龙 (未授权)
spec_taichitortoise,太极龟
