lagirl,Chinese Name,少女时代 
landbrk,Chinese Name,射击天蚕变 (世界版) / Miss Tang Ja Ru Gi (韩版) (pcb 版本 3.02)
landbrka,Chinese Name,射击天蚕变 (世界版) / Miss Tang Ja Ru Gi (韩版) (pcb 版本 3.03) (AT89c52 保护版)
landbrkb,Chinese Name,射击天蚕变 (世界版) / Miss Tang Ja Ru Gi (韩版) (pcb 版本 1.0) (AT89c52 保护版)
landmakr,Chinese Name,方城战略物语 (版本 2.02O 1998/06/02)
landmakrj,Chinese Name,方城战略物语 (版本 2.01J 1998/06/01)
landmakrp,Chinese Name,方城战略物语 (版本 2.02O 1998/06/02, 原型版)
lans2004,Chinese Name,雇佣兵 2004 (突击骑兵 - 第二分队 盗版)
lasso,Chinese Name,雷瑟套绳 
lastblad,Chinese Name,幕末浪漫 月华剑士 (NGM-2340)
lastblada,Long Name,The Last Blade / Bakumatsu Roman - Gekka no Kenshi (NGM-2340, alternate board)
lastbladh,Chinese Name,幕末浪漫 月华剑士 (NGH-2340)
lastbladsp,Long Name,The Last Blade / Bakumatsu Roman - Gekka no Kenshi (Special 2017, hack)
lastbld2,Chinese Name,幕末浪漫第二幕 月华剑士 - 月下芳华 散落之花 (NGM-2430 ~ NGH-2430)
lastbld2eh,Long Name,The Last Blade 2 / Bakumatsu Roman - Dai Ni Maku Gekka no Kenshi (Enhanced Hack)
lastbld2te,Long Name,The Last Blade 2 / Bakumatsu Roman - Dai Ni Maku Gekka no Kenshi (Team Edition Hack)
lastday,Chinese Name,末日危机 (第 1 套)
lastdaya,Chinese Name,末日危机 (第 2 套)
lastduel,Chinese Name,行星战争 2012 (美版 新版.)
lastduelb,Chinese Name,行星战争 2012 (盗版)
lastduelj,Chinese Name,行星战争 2012 (日版)
lastduelo,Chinese Name,行星战争 2012 (美版 旧版.)
lastfort,Chinese Name,牌砦 (日版, VG420 PCB)
lastforte,Chinese Name,牌砦 (中国版, 修正版 C)
lastfortea,Chinese Name,牌砦 (中国版, 修正版 A)
lastfortg,Chinese Name,牌砦 (德版)
lastfortj,Chinese Name,牌砦 (日版, VG460 PCB)
lastfortk,Chinese Name,牌砦 (韩版)
lasthope,Chinese Name,最后的希望 (盗版 AES to MVS 转换板, 不支持投币)
lastkm,Chinese Name,最后1公里 (版本 1.0.0275)
lastmisn,Chinese Name,最终任务 (世界版 修正版 8)
lastmisnj,Chinese Name,最终任务 (日版)
lastmisnu5,Chinese Name,最终任务 (美版 修正版 5)
lastmisnu6,Chinese Name,最终任务 (美版 修正版 6)
lastsold,Chinese Name,最后的战士 (韩国发行版 幕末浪漫 月华剑士)
lastsurv,Chinese Name,最后的幸存者 (日版) (FD1094 317-0083)
lastsurvd,Chinese Name,最后的幸存者 (日版) (盗版自 FD1094 317-0083 set)
lazybug,Long Name,Lazy Bug
lb2b,Long Name,The Last Blade 2 / Bakumatsu Roman - Dai Ni Maku Gekka no Kenshi (Enable Hidden Characters V4)
lbowling,Chinese Name,爆笑保龄球 (NGM-019 ~ NGH-019)
ldrun,Chinese Name,淘金者 (第 1 套)
ldrun2,Chinese Name,淘金者 II - 帝国的逆袭 
ldrun3,Chinese Name,淘金者 III - 黄金的迷宫 
ldrun3j,Chinese Name,淘金者 III - 魔神的复活 (日版)
ldrun4,Chinese Name,淘金者 IV - 帝国的脱出 (日版)
ldruna,Chinese Name,淘金者 (第 2 套)
leadang,Chinese Name,夺命天使 (日版)
leaguemn,Chinese Name,忍者棒球 (日版)
leds2011,Chinese Name,道路风暴 2011 (世界版)
leds2011u,Chinese Name,道路风暴 2011 (美版)
ledstorm,Chinese Name,道路风暴 (美版)
legend,Chinese Name,传奇 
legendb,Chinese Name,传奇 (盗版自 Legend)
legendoh,Chinese Name,英雄传说 
legendos,Chinese Name,明日之丈 - 传说 
legion,Chinese Name,超时迷宫 (世界版 版本 2.03)
legionj,Chinese Name,超时迷宫 (日版 版本 1.05)
legionj2,Long Name,Chouji Meikyuu Legion (Japan ver 1.05, set 2)
legionjb,Chinese Name,超时迷宫 (日版 版本 1.05, 盗版 第 1 套)
legionna,Chinese Name,格斗贵族 (世界版)
legionnaj,Chinese Name,格斗贵族 (日版)
legionnau,Chinese Name,格斗贵族 (美版)
legofair,Chinese Name,航空骑兵物语 (日版)
lemmings,Chinese Name,旅鼠总动员 (美版 原型版)
lethalen,Chinese Name,致命双枪 (版本 UAE, 11/19/92 15:04)
lethaleneaa,Chinese Name,致命双枪 (版本 EAA, 09/09/92 09:44)
lethaleneab,Chinese Name,致命双枪 (版本 EAB, 10/14/92 19:53)
lethalenead,Chinese Name,致命双枪 (版本 EAD, 11/11/92 10:52)
lethaleneae,Chinese Name,致命双枪 (版本 EAE, 11/19/92 16:24)
lethalenua,Chinese Name,致命双枪 (版本 UAA, 08/17/92 21:38)
lethalenub,Chinese Name,致命双枪 (版本 UAB, 09/01/92 11:12)
lethalenux,Chinese Name,致命双枪 (版本 未知, 美版, 08/06/92 15:11, 修改版/原型版??)
lethalth,Chinese Name,致命因子 (世界版)
levers,Chinese Name,杠杆翘板 
lghost,Chinese Name,鬼魂射击 (世界版) (FD1094 317-0166)
lghostd,Chinese Name,鬼魂射击 (世界版) (盗版自 FD1094 317-0166 set)
lghostj,Chinese Name,鬼魂射击 (日版) (FD1094 317-0164)
lghostu,Chinese Name,鬼魂射击 (美版) (FD1094 317-0165)
lghostud,Chinese Name,鬼魂射击 (美版) (盗版自 FD1094 317-0165 set)
lgtnfght,Chinese Name,火龙 (世界版)
lgtnfghta,Chinese Name,火龙 (亚版)
lgtnfghtu,Chinese Name,火龙 (美版)
lhcdb,Long Name,Last Hope CD Beta (Neo CD conversion)
liberate,Chinese Name,双重火力 
liblrabl,Chinese Name,几何魔宝 
lifefrce,Chinese Name,沙罗曼蛇 (美版)
lifefrcej,Chinese Name,沙罗曼蛇 (日版)
lightbr,Chinese Name,光明使者 (版本 2.2O 1994/04/08)
lightbrj,Chinese Name,光明使者 (版本 2.1J 1994/02/18)
linkypip,Chinese Name,管道大作战 
liquidk,Chinese Name,丑八怪大冒险 (世界版)
liquidku,Chinese Name,丑八怪大冒险 (美版)
lithero,Chinese Name,快杰洋枪 
livequiz,Chinese Name,实况问答秀 
lizwiz,Chinese Name,蜥蜴巫师大作战 
lkage,Chinese Name,影子传说 
lkageb,Chinese Name,影子传说 (盗版 第 1 套)
lkageb2,Chinese Name,影子传说 (盗版 第 2 套)
lkageb3,Chinese Name,影子传说 (盗版 第 3 套)
lkageb4,Chinese Name,影子传说 (盗版 第 4 套)
lkageo,Chinese Name,影子传说 (旧版)
lkageoo,Chinese Name,影子传说 (旧版est)
llander,Chinese Name,登月 (修正版 2)
llander1,Chinese Name,登月 (修正版 1)
lnc,Chinese Name,小精灵绅士 
lockonph,Chinese Name,锁定 (Philko)
locoboot,Chinese Name,轨道拼图 (盗版)
locomotn,Chinese Name,轨道拼图 
loderndf,Chinese Name,淘金者 - 挖掘战斗 (版本. B)
loderndfa,Chinese Name,淘金者 - 挖掘战斗 (版本. A)
loffire,Chinese Name,火线行动 - 爆弹野郎 (世界版) (FD1094 317-0136)
loffired,Chinese Name,火线行动 - 爆弹野郎 (世界版) (盗版自 FD1094 317-0136 set)
loffirej,Chinese Name,火线行动 - 爆弹野郎 (日版) (FD1094 317-0134)
loffirejd,Chinese Name,火线行动 - 爆弹野郎 (日版) (盗版自 FD1094 317-0134 set)
loffireu,Chinese Name,火线行动 - 爆弹野郎 (美版) (FD1094 317-0135)
loffireud,Chinese Name,火线行动 - 爆弹野郎 (美版) (盗版自 FD1094 317-0135 set)
logicpr2,Chinese Name,逻辑 PRO 2 (日版)
logicpro,Chinese Name,逻辑 PRO (日版)
loht,Chinese Name,汤玛魔界历险 (世界版)
lohtb,Chinese Name,汤玛魔界历险 (未保护版 盗版)
lohtb2,Chinese Name,汤玛魔界历险 (日版, 盗版替换 i8751)
lohtj,Chinese Name,汤玛魔界历险 (日版)
lomakai,Chinese Name,魔魁传说 (世界版)
looper,Chinese Name,毛毛虫 - 变幻 Looper 
looptris,Long Name,Looptris (v.2021-12-26)
lordgun,Chinese Name,枪火贵族 (美版)
lordofk,Chinese Name,战王之王 (日版)
losttomb,Chinese Name,盗募者 (easy)
losttombh,Chinese Name,盗募者 (hard)
lostwrld,Chinese Name,失落的世界 (日版)
lostwrldo,Chinese Name,失落的世界 (日版 旧版.)
lotlot,Chinese Name,空间转移 
lottofun,Chinese Name,趣味乐透 
loverboy,Chinese Name,求爱男孩 
lresort,Chinese Name,终极任务 
lresortp,Chinese Name,终极任务 (原型版)
lsasquad,Chinese Name,陆海空 - 最前线 
ltorb,Long Name,Jonas Indiana and the Lost Temple of RA (20050717)
ltswords,Chinese Name,剑豪 
luckywld,Chinese Name,警匪双枪 
luckywldj,Chinese Name,警匪双枪 (日版)
luctoday,Chinese Name,幸运日 
lunarba1,Chinese Name,银火 (原型版, 最初版)
lunarbat,Chinese Name,银火 (原型版, later)
luplup,Chinese Name,超级旋转泡泡 (版本 3.0 / 990128)
luplup10,Chinese Name,超级旋转泡泡 (版本 1.05 / 981214)
luplup29,Chinese Name,超级旋转泡泡 (版本 2.9 / 990108)
lvgirl94,Chinese Name,拉斯维加斯美女方块 (Girl '94)
lwings,Chinese Name,翼人传说 (美版 第 1 套)
lwings2,Chinese Name,翼人传说 (美版 第 2 套)
lwingsb,Chinese Name,翼人传说 (盗版)
lwingsj,Chinese Name,战神之翼 (日版)
lwingsja,Chinese Name,战神之翼 (日版, 修正版. A)
m660,Chinese Name,太空任务 660 (美版)
m660b,Chinese Name,太空任务 660 (盗版)
m660j,Chinese Name,太空任务 660 (日版)
mach9,Chinese Name,马赫-9 (盗版自 Vulg美版)
machbrkr,Chinese Name,超能运动会 (世界版, MB2)
machbrkrj,Chinese Name,超能运动会 2 (日版, MB1)
machomou,Chinese Name,麦克鼠 
macross,Chinese Name,超时空要塞 
macross2,Chinese Name,超时空要塞 II 
macross2g,Chinese Name,超时空要塞 II (Gamest 修正版iew build)
macross2k,Chinese Name,超时空要塞II (韩版)
macrossp,Chinese Name,超时空要塞 Plus 
madcrash,Chinese Name,疯狂克雷 
madcrush,Chinese Name,疯狂克雷 (日版)
maddonna,Chinese Name,疯狂多纳 (Tuning, 第 1 套)
madgear,Chinese Name,疯狂机车 (美版)
madgearj,Chinese Name,疯狂机车 (日版)
madmotor,Chinese Name,疯狂摩托 (原型版)
madshark,Chinese Name,狂鲨任务 
magdrop,Chinese Name,魔法方块 (日版, 版本 1.1, 1995.06.21)
magdrop2,Chinese Name,魔法气泡 II 
magdrop3,Chinese Name,魔法气泡 III 
magdrop3bh,Long Name,Magical Drop III (Secret Character Hack)
magdropp,Chinese Name,魔法方块 Plus (日版, 版本 2.1, 1995.09.12)
magerror,Chinese Name,探求不可思议的误差 
magicbub,Chinese Name,魔法泡泡 
magicbuba,Chinese Name,魔法泡泡 (Adult 版本, YS1302 PCB, 第 1 套)
magicbubb,Chinese Name,魔法泡泡 (Adult 版本, YS1302 PCB, 第 2 套)
magicbubc,Chinese Name,魔法泡泡 (Adult 版本, YS-0211 PCB)
magicstk,Chinese Name,魔术棒 
magipur,Chinese Name,紫色魔幻 
magix,Chinese Name,马吉斯俄罗斯方块 
magixb,Chinese Name,马吉斯俄罗斯方块 (no copyright message)
maglord,Chinese Name,幻魔大战 (NGM-005)
maglordh,Chinese Name,幻魔大战 (NGH-005)
magmax,Chinese Name,金属合体 
magmaxa,Long Name,Mag Max (set 2)
mahoudai,Chinese Name,魔法大作战 (日版)
mahretsu,Chinese Name,麻将狂列传 - 西日本编 (NGM-004 ~ NGH-004)
mainevt,Chinese Name,拳击擂台 (4 人游戏 版本. Y)
mainevt2p,Chinese Name,拳击擂台 (2 人游戏 版本. X)
mainevto,Chinese Name,拳击擂台 (4 人游戏 版本. F)
mainsnk,Chinese Name,主场拳击 (1984)
majest12j,Chinese Name,超级宇宙侵略者 '90 (日版)
majest12u,Chinese Name,超级宇宙侵略者 '90 (美版)
majest12ua,Long Name,Majestic Twelve - The Space Invaders Part IV (US, revised code)
majest12ub,Long Name,Majestic Twelve - The Space Invaders Part IV (US, earlier code base)
majtitl2,Chinese Name,主题高尔夫 2 (世界版, 第 1 套)
majtitl2a,Chinese Name,主题高尔夫 2 (世界版, 第 1 套, 声音替换版 CPU)
majtitl2b,Chinese Name,主题高尔夫 2 (世界版, 第 2 套)
majtitl2j,Chinese Name,主题高尔夫 2 (日版)
majtitle,Chinese Name,主题高尔夫 (世界版)
majtitlej,Chinese Name,主题高尔夫 (日版)
majuu,Chinese Name,魔兽王国 
makaiden,Chinese Name,魔魁传说 (日版)
makaimur,Chinese Name,魔界村 (日版)
makaimurc,Chinese Name,魔界村 (日版 修正版 C)
makaimurg,Chinese Name,魔界村 (日版 修正版 G)
maketrax,Chinese Name,顽皮鬼 Make Trax (美版 第 1 套)
maketrxb,Chinese Name,顽皮鬼 Make Trax (美版 第 2 套)
makyosen,Chinese Name,魔境战士 - 绝对合体 (日版)
mangchi,Chinese Name,曼翅 
manhatan,Chinese Name,越狱 - 曼哈顿 24 分署 (日版)
maniach,Chinese Name,疯狂摔跤 2 (第 1 套)
maniach2,Chinese Name,疯狂摔跤 2 (第 2 套)
maniacsp,Chinese Name,疯狂方块 (原型版)
maniacsq,Chinese Name,疯狂方块 (保护版, 版本 1.0, Checksum DEEE)
maniacsqa,Chinese Name,疯狂方块 (保护版, 版本 1.0, Checksum CF2D)
maniacsqu,Chinese Name,疯狂方块 (未保护版, 版本 1.0, Checksum BB73)
manybloc,Chinese Name,拉霸拼图 
mappy,Chinese Name,猫捉老鼠 (美版)
mappyj,Chinese Name,猫捉老鼠 (日版)
marblmd2,Short Name,marblmd2
marineb,Chinese Name,海洋男孩 
mariner,Chinese Name,海底潜航 - 水手 
mario,Chinese Name,马里奥兄弟 (美版, 修正版 G)
marioe,Chinese Name,马里奥兄弟 (美版, 修正版 E)
mariof,Chinese Name,马里奥兄弟 (美版, 修正版 F)
marioj,Chinese Name,马里奥兄弟 (日版, 修正版 C)
markham,Chinese Name,飞碟入侵 
marmatcp,Long Name,Martial Masters - Community Patch (Hack)
marmatsc,Long Name,Martial Masters - Secret Characters (Hack)
mars,Chinese Name,火星 
martmast,Chinese Name,形意拳 (版本. 104, 102, 102美版)
martmast102c,Chinese Name,形意拳 (版本. 102, 101, 101中国版)
martmast103c,Chinese Name,形意拳 (版本. 103, 102, 101中国版)
martmast104c,Chinese Name,形意拳 (版本. 104, 102, 101中国版)
marukin,Chinese Name,超级麻将禁版 (日版 901017)
marukina,Short Name,marukina
marukodq,Long Name,Chibi Marukochan Deluxe Quiz
marvins,Chinese Name,马文迷宫 
marvland,Chinese Name,奇异岛 (美版, 原型版?)
marvlandj,Chinese Name,奇异岛 (日版)
masao,Chinese Name,马里奥兄弟 Masao 
mastboyo,Chinese Name,男孩主人 (1987, Z80 硬件, Covielsa, 第 1 套)
mastboyoa,Chinese Name,男孩主人 (1987, Z80 硬件, Covielsa, 第 2 套)
mastboyob,Chinese Name,男孩主人 (1987, Z80 硬件, Ichi-Funtel, 第 1 套)
masterw,Chinese Name,魔幻兵器 (世界版)
masterwj,Chinese Name,魔幻兵器 (日版)
masterwu,Chinese Name,魔幻兵器 (美版)
mastkin,Chinese Name,大师一族 
matchit,Chinese Name,四川省 - 女子寮编 
matchit2,Chinese Name,四川省 II 
matmania,Chinese Name,疯狂摔跤 
matrim,Chinese Name,新豪血寺一族 - 斗婚 (NGM-2660 ~ NGH-2660)
matrimbh,Long Name,Matrimelee / Shin Gouketsuji Ichizoku Toukon (Enable Hidden Characters V2)
matrimbl,Chinese Name,新豪血寺一族 - 斗婚 (盗版)
maxrpm,Chinese Name,最大转速 (版本 2)
mayday,Chinese Name,空袭警报 (第 1 套)
maydaya,Chinese Name,空袭警报 (第 2 套)
maydayb,Chinese Name,空袭警报 (第 3 套)
mazinger,Chinese Name,铁甲万能侠 Z (世界版)
mazingerj,Chinese Name,铁甲万能侠 Z (日版)
mbomberj,Chinese Name,摔跤霸王 - 肌肉爆弹 (日版 930713)
mbombrd,Chinese Name,摔跤霸王 - 最终之战 (世界版 931206)
mbombrdj,Chinese Name,摔跤霸王 - 热力战士 (日版 931206)
mbrush,Chinese Name,顽皮鬼 Magic Brush (盗版自 Cr美版h Roller)
mcatadv,Chinese Name,魔猫森林 
mcatadvj,Chinese Name,魔猫森林 (日版)
mchampdx,Chinese Name,合集游戏王 豪华版 (版本. 0106, 06/01/2000)
mchampdxa,Chinese Name,合集游戏王 豪华版 (版本. 1126, 26/11/1999)
mechatt,Chinese Name,机枪双雄 (世界版)
mechattj,Chinese Name,机枪双雄 (日版)
mechattu,Chinese Name,机枪双雄 (美版)
mechattu1,Chinese Name,机枪双雄 (美版, 版本 1, Single Player)
megablst,Chinese Name,空间战机 (世界版)
megablstj,Chinese Name,空间战机 (日版)
megablstu,Chinese Name,空间战机 (美版)
megadon,Chinese Name,马嘉登火箭 
megaforc,Chinese Name,星际武力 Mega force (世界版)
megaforcu,Chinese Name,星际武力 Mega force (美版)
megaman,Chinese Name,洛克人 - 力量对决 (CPS1, 美版 951006)
megaman2,Chinese Name,洛克人 2 - 力量对决 (美版 960708)
megaman2a,Chinese Name,洛克人 2 - 力量对决 (亚版 960708)
megaman2h,Chinese Name,洛克人 2 - 力量对决 (西班牙版 960712)
megamana,Chinese Name,洛克人 - 力量对决 (CPS1, 亚版 951006)
megamn2d,Chinese Name,洛克人 2 - 力量对决 (美版 960708 凤凰版) (盗版)
megazone,Chinese Name,无限作战 (程序代码 L)
megazonea,Chinese Name,无限作战 (未知 程序代码 1)
megazoneb,Chinese Name,无限作战 (未知 程序代码 2)
megazoneh,Chinese Name,无限作战 (程序代码 H)
megazonei,Chinese Name,无限作战 (程序代码 I)
megazonej,Chinese Name,无限作战 (程序代码 J)
megrescu,Short Name,megrescu
meijinsn,Chinese Name,名人战 
meijinsna,Long Name,Meijinsen (set 2)
meikyuh,Chinese Name,迷宫猎人 G (日版, 第 1 套)
meikyuha,Chinese Name,迷宫猎人 G (日版, 第 2 套)
meosism,Chinese Name,拉霸魔术师 (日版)
mercenario,Chinese Name,僱佣兵 (Commando 盗版)
mercs,Chinese Name,战场之狼 II (世界版 900302)
mercsj,Chinese Name,战场之狼 II (日版 900302)
mercsu,Chinese Name,战场之狼 II (美版 900608)
mercsur1,Chinese Name,战场之狼 II (美版 900302)
merlinmm,Chinese Name,金钱迷宫 
metafox,Chinese Name,沙漠之狐 
metalb,Chinese Name,黑色合金 (世界版)
metalbj,Chinese Name,黑色合金 (日版)
metamrph,Chinese Name,变形战士 (版本 EAA)
metamrpha,Chinese Name,变形战士 (版本 AAA)
metamrphe,Chinese Name,变形战士 (版本 EAA - 替换版)
metamrphj,Chinese Name,变形战士 (版本 JAA)
metamrphu,Chinese Name,变形战士 (版本 UAA)
meteorbl,Chinese Name,爆破彗星 Meteor (盗版自 Asteroids)
meteorho,Chinese Name,爆破彗星 Meteor (Hoei 盗版自 Asteroids)
meteorite,Chinese Name,流星 (Proel 盗版自 Asteroids)
meteorts,Chinese Name,爆破彗星 Astro Invader (VGG 盗版自 Asteroids)
metlclsh,Chinese Name,钢铁大战 (日版)
metlfrzr,Chinese Name,冷冻走炮机 (日版)
metlhawk,Chinese Name,钢铁神鹰 (修正版 C)
metlhawkj,Chinese Name,钢铁神鹰 (日版, 修正版 F)
metlsavr,Chinese Name,合金救助者 
metmqstr,Chinese Name,隐忍 (世界版)
metrocrs,Chinese Name,追赶跑跳碰 (第 1 套)
metrocrsa,Chinese Name,追赶跑跳碰 (第 2 套)
mexico86,Chinese Name,墨西哥足球 86 (盗版自 Kick and Run) (第 1 套)
mgakuen,Chinese Name,麻将学园 - 卒业编 
mgakuen2,Chinese Name,麻将学园 2 - 学园长的复仇 
mgcrystl,Chinese Name,魔法水晶 (世界版, 92/01/10)
mgcrystlj,Chinese Name,魔法水晶 (日版, 92/01/13)
mgcrystlo,Chinese Name,魔法水晶 (世界版, 91/12/10)
mhavoc,Chinese Name,太空浩劫 (修正版 3)
mhavoc2,Chinese Name,太空浩劫 (修正版 2)
mhavocp,Chinese Name,太空浩劫 (原型版)
mhavocrv,Chinese Name,太空浩劫 - 回转瓦克斯 
mia,Chinese Name,绿色兵团 2 (版本 T)
mia2,Chinese Name,绿色兵团 2 (版本 S)
miaj,Chinese Name,绿色兵团 2 (版本 R) (日版)
midres,Chinese Name,午夜攻击 (世界版)
midres2,Long Name,Midnight Resistance (World, set 2)
midresj,Chinese Name,午夜攻击 (日版)
midresu,Chinese Name,午夜攻击 (美版)
midssio,Long Name,Midway SSIO Sound Board Internal pROM
miexchng,Chinese Name,金钱游戏 
mightguy,Chinese Name,超级小子 
mikie,Chinese Name,捣蛋学员麦克 
mikiehs,Chinese Name,捣蛋学员麦克 (High School Graffiti)
mikiej,Chinese Name,新入社员 Tooru 君 
milliped,Chinese Name,蜈蚣千足 
mimonkey,Chinese Name,世纪猴王 
mimonsco,Chinese Name,世纪猴王 (盗版 Super Cobra 硬件)
mimonscr,Chinese Name,世纪猴王 (盗版 Scramble 硬件)
mimonscra,Chinese Name,世纪猴王 (Kaina Games, 盗版 Scramble 硬件)
minasan,Chinese Name,感谢各位! 双六答题大赛 (MOM-001 ~ MOH-001)
minefld,Chinese Name,布雷区 
mineswpr,Chinese Name,扫雷 
mineswpr4,Chinese Name,扫雷 (4-Player)
minivadr,Chinese Name,迷你小蜜蜂 
mirage,Chinese Name,妖兽麻将传 (日版)
mirax,Chinese Name,鲸鱼星座 (第 1 套)
miraxa,Chinese Name,鲸鱼星座 (第 2 套)
mirninja,Chinese Name,未来忍者 (日版)
mirninjaa,Long Name,Mirai Ninja (Japan, set 2)
misncrft,Chinese Name,星际争霸 - 射击版 (版本 2.7)
misncrfta,Chinese Name,星际争霸 - 射击版 (版本 2.4)
missb2,Chinese Name,美女泡泡 II 
missile,Chinese Name,导弹指令 (修正版 3)
missile1,Chinese Name,导弹指令 (修正版 1)
missile2,Chinese Name,导弹指令 (修正版 2)
missmw96,Chinese Name,天蚕变 '96 - 世界先生 + 世界小姐篇 (Nude)
missw02,Chinese Name,天蚕变2002 
missw96,Chinese Name,天蚕变 '96 (Nude) (C-3000A PCB, 第 1 套)
missw96a,Chinese Name,天蚕变 '96 (Nude) (C-3000A PCB, 第 2 套)
missw96b,Chinese Name,天蚕变 '96 (Nude) (C-3000A PCB, 第 3 套)
missw96c,Chinese Name,天蚕变 '96 (Nude) (C-3000B PCB)
mizubaku,Chinese Name,丑八怪大冒险 (日版)
mj4simai,Chinese Name,若草物语 - 麻将四姊妹 (日版)
mjgtaste,Chinese Name,麻将 G-体验 
mjkjidai,Chinese Name,麻将狂时代 (日版)
mjleague,Chinese Name,棒球联盟 
mjnquest,Chinese Name,圣雀士龙子 (日版)
mjnquestb,Chinese Name,圣雀士龙子 (No Nudity)
mk,Chinese Name,真人快打 (修正版 5.0 T-Unit 03/19/93)
mk2,Chinese Name,真人快打 II (修正版 L3.1)
mk2chal,Chinese Name,真人快打 II - 挑战赛 (修改版)
mk2p,Long Name,Mortal Kombat II Plus (Beta 2, Hack)
mk2r11,Chinese Name,真人快打 II (修正版 L1.1)
mk2r14,Chinese Name,真人快打 II (修正版 L1.4)
mk2r20,Chinese Name,真人快打 II (修正版 L2.0)
mk2r21,Chinese Name,真人快打 II (修正版 L2.1)
mk2r30,Chinese Name,真人快打 II (修正版 L3.0)
mk2r31e,Chinese Name,真人快打 II (修正版 L3.1, 欧版)
mk2r32e,Chinese Name,真人快打 II (修正版 L3.2, 欧版)
mk2r42,Chinese Name,真人快打 II (修正版 L4.2, 修改版)
mk2r91,Chinese Name,真人快打 II (修正版 L9.1, 修改版)
mk2ute,Long Name,Mortal Kombat II Ultimate Tournament Edition (hack, V5.0.053)
mk3,Chinese Name,真人快打 3 (修正版 2.1)
mk3p40,Chinese Name,真人快打 3 (修正版 1 chip 标签 p4.0)
mk3r10,Chinese Name,真人快打 3 (修正版 1.0)
mk3r20,Chinese Name,真人快打 3 (修正版 2.0)
mkla1,Chinese Name,真人快打 (修正版 1.0 08/09/92)
mkla2,Chinese Name,真人快打 (修正版 2.0 08/18/92)
mkla3,Chinese Name,真人快打 (修正版 3.0 08/31/92)
mkla4,Chinese Name,真人快打 (修正版 4.0 09/28/92)
mknifty,Chinese Name,真人快打 (Nifty Kombo, 修改版)
mknifty666,Chinese Name,真人快打 (Nifty Kombo 666, 修改版)
mkprot4,Chinese Name,真人快打 (原型版, 修正版 4.0 07/14/92)
mkprot8,Chinese Name,真人快打 (原型版, 修正版 8.0 07/21/92)
mkprot9,Chinese Name,真人快打 (原型版, 修正版 9.0 07/28/92)
mkr4,Chinese Name,真人快打 (修正版 4.0 T-Unit 02/11/93)
mktturbo,Chinese Name,真人快打 (高速版 Ninja T-Unit 03/19/93, 修改版)
mkyawdim,Chinese Name,真人快打 (Yawdim 盗版, 第 1 套)
mkyawdim2,Chinese Name,真人快打 (Yawdim 盗版, 第 2 套)
mkyawdim3,Chinese Name,真人快打 (Yawdim 盗版, 第 3 套)
mkyawdim4,Chinese Name,真人快打 (Yawdim 盗版, 第 4 套)
mkyturbo,Chinese Name,真人快打 (高速版 3.1 09/09/93, 修改版)
mkyturboe,Chinese Name,真人快打 (高速版 3.0 08/31/92, 修改版)
mltiwars,Chinese Name,多重之战 (盗版自 UniWar S)
mmagic,Chinese Name,西游记打砖块 
mmancp2u,Chinese Name,洛克人 - 力量对决 (CPS2, 美版 951006, 采样版)
mmancp2ur1,Chinese Name,洛克人 - 力量对决 (CPS2, 美版 950926, 采样版)
mmancp2ur2,Long Name,Mega Man - The Power Battle (950925 USA, SAMPLE Version)
mmatrix,Chinese Name,火星 矩阵: 超固体射击 (美版 000412)
mmatrixa,Long Name,Mars Matrix (000412 Asia)
mmatrixd,Chinese Name,火星 矩阵: 超固体射击 (美版 000412 凤凰版) (盗版)
mmatrixj,Chinese Name,火星 矩阵: 超固体射击 (日版 000412)
mmaulers,Chinese Name,究极战队 (版本 EAA)
mmaze,Chinese Name,爱丽丝冒险世界 (日版)
mmaze2,Chinese Name,爱丽丝冒险世界 (日版, 修改版?)
mmonkey,Chinese Name,恶搞猴王 
mmonkeyj,Chinese Name,恶搞猴王 (日版)
mmpork,Chinese Name,骑猪少女 (2007/ 4/17 主版.)
mnchmobl,Chinese Name,欢乐赛车 (美版)
mnight,Chinese Name,突变之夜 
mnightj,Chinese Name,突变之夜 (日版)
moegonta,Chinese Name,美女杀手 (日版)
mofflott,Chinese Name,赛车迷宫 (日版)
moguchan,Chinese Name,风林小精灵 (盗版?)
mogura,Chinese Name,打地鼠 - 科乐美 (日版)
mole,Chinese Name,打地鼠 
momoko,Chinese Name,桃子 120% (日版 text)
momokob,Chinese Name,桃子 120% (盗版)
momokoe,Chinese Name,桃子 120% (英版 text)
monkelf,Chinese Name,复仇幽灵 (韩版 盗版自 Avenging Spirit)
moomesa,Chinese Name,蒙美萨的牛仔们 (版本 EAB)
moomesaaab,Chinese Name,蒙美萨的牛仔们 (版本 AAB)
moomesauab,Chinese Name,蒙美萨的牛仔们 (版本 UAB)
moomesauac,Chinese Name,蒙美萨的牛仔们 (版本 UAC)
moonal2,Chinese Name,小蜜蜂 2 - 月球异形 2 
moonal2b,Chinese Name,小蜜蜂 2 - 月球异形 2 (旧版)
moonaln,Chinese Name,小蜜蜂 - 月球异形 
mooncmw,Chinese Name,月冠登陆艇 (Moon Cresta 盗版)
mooncptc,Chinese Name,月冠登陆艇 (Petaco S.A. 西班牙版 盗版)
mooncrecm,Short Name,mooncrecm
mooncreg,Chinese Name,月冠登陆艇 (Electrogame S.A. 西班牙版 盗版)
