file,name
mt_shang,超级摩托车 (Mega-Tech)
mt_shar2,时空哈利 II (Mega-Tech)
mt_shnbi,"超级忍 (Mega-Tech, SMS based)"
mt_smgp,超级摩纳哥 GP 赛车 (Mega-Tech)
mt_soni2,索尼克 2 (Mega-Tech)
mt_sonia,"索尼克 (Mega-Tech, 第 2 套)"
mt_sonic,"索尼克 (Mega-Tech, 第 1 套)"
mt_spman,蜘蛛侠 对 金并 (Mega-Tech)
mt_srage,怒之铁拳 (Mega-Tech)
mt_srbb,超级实况篮球 (Mega-Tech)
mt_stbld,超级蓝色霹雳号 (Mega-Tech)
mt_stf,蒙大拿足球 II (Mega-Tech)
mt_tetri,俄罗斯方块 (Mega-Tech)
mt_tfor2,雷鸟 II MD (Mega-Tech)
mt_tgolf,阿诺帕玛高尔夫球赛 (Mega-Tech)
mt_tlbba,棒球教父 (Mega-Tech)
mt_tout,强力追踪飞车 (Mega-Tech)
mt_wcsoc,足球世界锦标赛 (Mega-Tech)
mt_wwar,摔跤 (Mega-Tech)
mtburn,烧钱 (英版)
mtburnr,烧钱 (俄版n)
mtetrisc,魔法俄罗斯方块 - 大挑战 (981009 日版)
mtjpoker,小丑扑克 (9132-00)
mtlchamp,武术冠军 (版本 EAB)
mtlchamp1,武术冠军 (版本 EAA)
mtlchampa,武术冠军 (版本 AAA)
mtlchampj,武术冠军 (版本 JAA)
mtlchampu,武术冠军 (版本 UAE)
mtlchampu1,武术冠军 (版本 UAD)
mtrain,魔法火车 (版本. 1.31)
mtrainnv,魔法火车 (Clear NVRAM ROM?)
mtrap,捕鼠器 (版本 5)
mtrap2,捕鼠器 (版本 2)
mtrap3,捕鼠器 (版本 3)
mtrap4,捕鼠器 (版本 4)
mtrapb,捕鼠器 (盗版)
mtrapb2,"捕鼠器 (版本 4, 盗版)"
mtwins,双麒儿 (世界版 900619)
mtwinsb,孪牌 (Mega 双打s 盗版)
mugsmash,火线追缉 
multchmp,"合集游戏王 (世界版, 版本. 2.5)"
multchmpa,"合集游戏王 (世界版, 旧版)"
multchmpk,"合集游戏王 (韩版, 旧版)"
multi96,哥俩好大冒险 (意大利版)
multigam,合集游戏 (第 1 套)
multigm2,合集游戏 2 
multigm3,合集游戏 III 
multigmb,合集游戏 (第 2 套)
multigmt,合集游戏 (Tung Sheng Electronics)
multiped,爬行虫 (Centipede/Millipede 游戏合集 kit)
multiwin,"天生赢家 (版本.0167, 加密板)"
murogem,摩纳哥纸牌 (第 1 套)
murogema,摩纳哥纸牌 (第 2 套)
murogemb,摩纳哥纸牌 (第 3 套)
murogmbl,摩纳哥纸牌 (盗版?)
mushi2eo,甲虫王者 II / III / III+ (版本. 1.001) (世界版)
mushi2k4,甲虫王者2004 二版 (日版)
mushi2k5,甲虫王者2005 首版 (日版)
mushik2e,甲虫王者 II / III / III+ (版本. 2.001) (世界版)
mushik4e,甲虫王者 IV / V / VI+ (世界版)
mushike,"甲虫王者 (2K3 2ND 版本. 1.003-, 世界版)"
mushikeo,"甲虫王者 (2K3 2ND 版本. 1.002-, 世界版)"
mushikep,"甲虫王者 (M美版HI美版 '04 1ST, 原型版)"
mushisam,虫姬 (2004/10/12.主版.)
mushisama,虫姬 (2004/10/12 主版.)
mushisamb,虫姬 (2004/10/12 主版)
mushitam,虫姬对战方块 (2005/09/09.主版)
mushitama,虫姬对战方块 (2005/09/09 主版)
mushmagi,魔法蘑菇 (俄版) (Atronic)
musicbal,音乐弹珠 
musicsrt,音符排排站 (版本. 2.02)
musobana,梦想花 (日版)
mustache,胡须男孩 (日版)
mustachei,胡须男孩 (意大利版)
mustang,野马战机 (25th May. 1990)
mustangb,野马战机 (盗版)
mustangb2,野马战机 (TAB 奥地利版 盗版)
mustangs,野马战机 (25th May. 1990 / Seoul Trading)
mutantf,异种角斗士 (世界版 版本 EM-5)
mutantf2,异种角斗士 (世界版 版本 EM-2)
mutantf3,异种角斗士 (世界版 版本 EM-3)
mutantf4,异种角斗士 (世界版 版本 EM-4)
mutantwarr,兽王记 (替换版ered Beast - Datsu 盗版)
mutnat,外星游龙 (NGM-014 ~ NGH-014)
mv1bon,"信不信由你 (Maygay, MV1 Video)"
mv1guac,"给个线索吧 (Maygay, MV1 Video, 第 1 套)"
mv1guaca,"给个线索吧 (Maygay, MV1 Video, 第 2 套)"
mv1sfx,"特技效果 (Maygay, MV1 Video, 第 1 套)"
mv1sfx2,"特技效果 V2 (Maygay, MV1 Video)"
mv1sfxa,"特技效果 (Maygay, MV1 Video, 第 2 套)"
mv1wc,"世界杯 (Maygay, MV1 Video)"
mv4in1,迷你赌城四合一 
mvp,"棒球 MVP (第 2 套, 美版) (FD1094 317-0143)"
mvpd,"棒球 MVP (第 2 套, 美版) (盗版自 FD1094 317-0143 set)"
mvpj,"棒球 MVP (第 1 套, 日版) (FD1094 317-0142)"
mvpjd,"棒球 MVP (第 1 套, 日版) (盗版自 FD1094 317-0142 set)"
mvsc,漫画英雄 对 卡普空 - 超级英雄的冲突 (欧版 980123)
mvsc2,"漫画英雄 对 卡普空 2 - 新英雄时代 (海外版, 韩版, 修正版 A)"
mvsc2u,"漫画英雄 对 卡普空 2 - 新英雄时代 (美版, 修正版 A)"
mvsca,漫画英雄 对 卡普空 - 超级英雄的冲突 (亚版 980123)
mvscar1,漫画英雄 对 卡普空 - 超级英雄的冲突 (亚版 980112)
mvscb,漫画英雄 对 卡普空 - 超级英雄的冲突 (巴西版 980123)
mvsch,漫画英雄 对 卡普空 - 超级英雄的冲突 (西班牙版 980123)
mvscj,漫画英雄 对 卡普空 - 超级英雄的冲突 (日版 980123)
mvscjr1,漫画英雄 对 卡普空 - 超级英雄的冲突 (日版 980112)
mvscjsing,漫画英雄 对 卡普空 - 超级英雄的冲突 (日版 980123) (单层 PCB)
mvscr1,漫画英雄 对 卡普空 - 超级英雄的冲突 (欧版 980112)
mvscu,漫画英雄 对 卡普空 - 超级英雄的冲突 (美版 980123)
mvscud,漫画英雄 对 卡普空 - 超级英雄的冲突 (美版 980123 凤凰版) (盗版)
mvscur1,漫画英雄 对 卡普空 - 超级英雄的冲突 (美版 971222)
mwalk,外星战将 - 麦克杰克森月球漫步 (世界版) (FD1094/8751 317-0159)
mwalkbl,外星战将 - 麦克杰克森月球漫步 (盗版)
mwalkd,外星战将 - 麦克杰克森月球漫步 (世界版) (盗版自 FD1094/8751 317-0159 set)
mwalkj,外星战将 - 麦克杰克森月球漫步 (日版) (FD1094/8751 317-0157)
mwalkjd,外星战将 - 麦克杰克森月球漫步 (日版) (盗版自 FD1094/8751 317-0157 set)
mwalku,外星战将 - 麦克杰克森月球漫步 (美版) (FD1094/8751 317-0158)
mwalkud,外星战将 - 麦克杰克森月球漫步 (美版) (盗版自 FD1094/8751 317-0158 set)
mwarr,世纪战士 (24/1)
mwcbaseb,世界大学棒球锦标赛 
mwskins,主题高尔夫 (1.06)
mwskinsa,"主题高尔夫 (1.06, 替换版)"
mwskinso,主题高尔夫 (1.04)
mwskinst,主题高尔夫锦标赛版 
mx5000,冥王战机 
my1stddr,我第一次的劲爆热舞 (美版)
myangel,育婴问答 亲亲小宝贝 (日版)
myangel2,育婴问答 亲亲小宝贝 2 (日版)
myangel3,"育婴问答 - 我的天使 3 (日版, KQT1/版本.A)"
myfairld,虚拟麻将 II - 我美丽的女士 (J 980608 V1.000)
myhero,"我的英雄 (美版, 未加密板)"
myherobl,"我的英雄 (盗版, 315-5132 encryption)"
myqbert,立体跳方块 - 米勒耶勒 
mystarr,"神秘之箭 (0151009, 美版)"
mystcast,神秘城堡 (R02)
mystcasta,神秘城堡 (R03)
mysteycm,"神秘之眼 - 收银员 (10008111, NSW/ACT)"
mysteycmu,"神秘之眼 - 收银员 (0251024, 美版)"
mystgard,"神秘花园 (0100275V, NSW/ACT)"
mystic,神秘 
mysticm,神秘马拉松 
mysticmp,神秘马拉松 (原型版)
mysticri,魔法警备队 (世界版)
mysticrib,魔法警备队 (盗版?)
mystmerm,"神秘美人鱼 (1J008711, NSW/ACT)"
myststar,神秘之星 
mystston,秘石 - 约翰博士的冒险 
myststono,秘石 - 奇克博士的冒险 
myststonoi,秘石 - 奇克博士的冒险 (Itisa PCB)
mystwarr,怒之忍者 (版本 EAA)
mystwarra,怒之忍者 (版本 AAB)
mystwarraa,怒之忍者 (版本 AAA)
mystwarrj,怒之忍者 (版本 JAA)
mystwarru,怒之忍者 (版本 UAA)
n64,任天堂 64 
n64dd,任天堂 64DD 
nagano98,科乐美运动会 - 长野冬季奥运 98 (GX720 EAA)
naganoj,科乐美运动会 - 究极长野冬奥会 (GX720 JAA)
nam1975,越战 - 1975 (NGM-001 ~ NGH-001)
namco,南梦宫 
namcons1,一起玩经典游戏 - 南梦宫 怀旧之情 1 (日版)
namcons2,一起玩经典游戏 - 南梦宫 怀旧之情2 (日版)
namcostr,南梦宫之星 
nameclub,名称俱乐部 (J 960315 V1.000)
nametune,"问答 指出正确名称 (Bally, 第 1 套)"
nametune2,"问答 指出正确名称 (Bally, 3/23/86)"
naname,娜娜米魔法方块 (日版)
narc,毒品搜查官 (修正版 7.00)
narc1,毒品搜查官 (修正版 1.80)
narc2,毒品搜查官 (修正版 2.00)
narc3,毒品搜查官 (修正版 3.20)
narc4,毒品搜查官 (修正版 4.00)
nascar,纳斯卡赛车 (4.50)
nascar_301,纳斯卡赛车 (3.01)
nascar_340,纳斯卡赛车 (3.40)
nascar_350,纳斯卡赛车 (3.50)
nascar_352,纳斯卡赛车 (3.52)
nascar_400,纳斯卡赛车 (4.00)
nascarl,纳斯卡赛车 (4.50 Spain)
nascarl_301,纳斯卡赛车 (3.01 Spain)
nascarl_340,纳斯卡赛车 (3.40 Spain)
nascarl_350,纳斯卡赛车 (3.50 Spain)
nascarl_352,纳斯卡赛车 (3.52 Spain)
nascarl_400,纳斯卡赛车 (4.00 Spain)
nastar,王者之剑 2 (世界版)
nastarw,王者之剑 2 (美版)
natodef,北约防线 
natodefa,北约防线 (迷宫替换版)
natsuiro,夏色麻将 (日版)
naughtyb,淘气男孩 
naughtyba,"淘气男孩 (盗版, 第 1 套)"
naughtybb,"淘气男孩 (盗版, 第 2 套)"
naughtybc,淘气男孩 (Cinematronics)
navarone,战舰 
nbahangt,NBA 篮球 1996 (修正版 L1.1 04/16/96)
nbajam,NBA 篮球 1993 (修正版 3.01 04/07/93)
nbajamex,美国职业篮球联赛 (版本. 1.10I)
nbajamexa,美国职业篮球联赛 (版本. 1.04)
nbajamr1,NBA 篮球 1993 (修正版 1.00 02/1/93)
nbajamr2,NBA 篮球 1993 (修正版 2.00 02/10/93)
nbajamte,NBA 篮球 1993 (修正版 4.0 03/23/94)
nbajamte1,NBA 篮球 1993 (修正版 1.0 01/17/94)
nbajamte2,NBA 篮球 1993 (修正版 2.0 01/28/94)
nbajamte3,NBA 篮球 1993 (修正版 3.0 03/04/94)
nbajamten,"NBA篮球1993 纳尼 (修正版 5.2 8/11/95, 原型版)"
nbamht,NBA 篮球 1996 (修正版 L1.03 06/09/97)
nbamht1,NBA 篮球 1996 (修正版 L1.0 11/08/96)
nbapbp,NBA 玩一玩 (版本 JAA)
nbapbpa,NBA 玩一玩 (版本 AAB)
nbbatman,忍者棒球 (世界版)
nbbatman2bl,忍者棒球 II (盗版)
nbbatmanu,忍者棒球 (美版)
nc96,"新樱桃 '96 特别版 (v3.63, C1 PCB)"
nc96a,"新樱桃 '96 特别版 (v3.62, C1 PCB)"
nc96b,"新樱桃 '96 特别版 (v3.61, C1 PCB)"
nc96c,"新樱桃 '96 特别版 (v3.54, D PCB)"
nc96d,"新樱桃 '96 特别版 (v3.53, D PCB)"
nc96e,"新樱桃 '96 特别版 (v3.40, D PCB)"
nc96f,"新樱桃 '96 特别版 (v3.62, DK PCB)"
nc96g,"新樱桃水果盘96 (v3.1, B PCB)"
nc96h,"新樱桃水果盘96 (v3.1C, G PCB)"
nc96i,"新樱桃 '96 特别版 (v3.55, C1 PCB)"
nc96j,"新樱桃 '96 特别版 (v3.61, DK PCB)"
nc96k,"新樱桃 '96 特别版 (v3.51, D PCB)"
nc96l,"新樱桃水果盘96 (v3.0, A PCB)"
nc96txt,"新樱桃 '96 特别版 (v1.32 Texas XT, C2 PCB)"
ncb3,"樱桃和黄金 III (版本.1.40, 第 1 套)"
ncentury,新世纪 (西班牙版 盗版自 Scramble)
nclubv2,名人俱乐部 版本.2 (J 960315 V1.000)
nclubv3,名人俱乐部 Ver.3 (J 970723 V1.000)
ncombat,忍者大战 (NGM-009)
ncombath,忍者大战 (NGH-009)
ncommand,忍者战士 
ncv1,南梦宫名作剧场 Vol.1 
ncv1j,"南梦宫名作剧场 Vol.1 (日版, v1.00)"
ncv1j2,"南梦宫名作剧场 Vol.1 (日版, v1.03)"
ncv2,南梦宫名作剧场 Vol.2 
ncv2j,南梦宫名作剧场 Vol.2 (日版)
ndxron10,王室 (Noraut 豪华版 修改版)
nebulbee,瞎眼大蜜蜂未授权版 
nebulray,"星云战机 (世界版, NR2)"
nebulrayj,"星云战机 (日版, NR1)"
neckneck,彩票机 - 赛马 (v1.2)
nekkyoku,列岛纵断热局雀士 - 东日本编 (日版)
nemesis,宇宙巡航舰 (ROM 版本)
nemesisp,宇宙巡航舰 
nemesisuk,"宇宙巡航舰 (世界版?, ROM 版本)"
nemo,梦幻冒险 (世界版 901130)
nemoj,梦幻冒险 (日版 901120)
nemor1,梦幻冒险 (世界版 901109)
neobattl,SD 高达 - 新的战斗 (日版)
neobombe,炸弹人: Neo 机皇版 
neocup98,Neogeo 杯 '98 - 胜利之路 
neodrift,Neo 越野赛车 
neomrdo,Neo 嘟先生 
neptunp2,海王星的珍珠 2 
neraidou,虫虫水果盘 
neruton,"麻将牌鲸团 (日版, 修正版. B?)"
nerutona,"麻将牌鲸团 (日版, 修正版. A?)"
nes,任天堂红白机 (NTSC)
nespal,任天堂红白机 (PAL)
netchu02,职业棒球 2002 (NPY1 版本. A)
nettoqc,问答 热答聊天室 (日版)
netwars,轨道大战 
nevadafw,"内华达 (法版, 加密板)"
newapunk,炸弹人世界 (美版)
newfant,新天蚕变幻想曲 (1995 copyright)
newfanta,新天蚕变幻想曲 (1994 copyright)
newhilop,新德州扑克 
newmcard,新魔法纸牌 
newpuc2,小精灵 Newpuc2 (第 1 套)
newpuc2b,小精灵 Newpuc2 (第 2 套)
newpuckx,小精灵 New Puck-X 
news,魔法美女气泡 (第 1 套)
newsa,魔法美女气泡 (第 2 套)
newsin7,新辛巴达 7 (第 1 套)
newsin7a,新辛巴达 7 (第 2 套)
newtangl,新夏日天使 
newxpang,新表情气泡 
nextfase,火凤凰 Next Fase (盗版自 Phoenix)
nfb96,"新水果奖分 '96 特别版 (v3.63, C1 PCB)"
nfb96a,"新水果奖分 '96 特别版 (v3.62, C1 PCB)"
nfb96b,"新水果奖分 '96 特别版 (v3.54, D PCB)"
nfb96c,"新水果奖分 '96 特别版 (v3.62, DK PCB)"
nfb96e,"新水果奖分 '96 特别版 (v3.61a, C1 PCB)"
nfb96f,"新水果奖分 '96 特别版 (v3.61a, DK PCB)"
nfb96g,"新水果奖分 '96 特别版 (v3.61, DK PCB)"
nfb96h,"新水果奖分 '96 特别版 (v3.60, DK PCB)"
nfb96i,"新水果奖分 '96 特别版 (v3.53, D PCB)"
nfb96j,"新水果奖分 '96 特别版 (v3.40, D PCB)"
nfb96k,"新水果奖分 '96 特别版 (v97-3.3c, D PCB)"
nfb96se,"新水果奖分 '96 特别版 (盗版 第 1 套, v97-3.3c Portuguese)"
nfb96sea,"新水果奖分 '96 特别版 (盗版 第 2 套, v97-3.3c 英版)"
nfb96seb,"新水果奖分 '96 特别版 (盗版 第 3 套, v97-3.3c Portuguese)"
nfb96sec,"新水果奖分 '96 特别版 (盗版 第 4 套, v97-3.3c 英版)"
nfb96txt,"新水果奖分 '96 特别版 (v1.22 Texas XT, C2 PCB)"
nfl,NFL 足球 
nflclsfb,"NFL经典足球 (美版, NCF3 版本.A.)"
nflclsfg_decrypter,NFL经典足球 解密版 
nflfoot,NFL 足球 
nfm,"新水果奖分 (Ming-Yang Electronic, vFB02-07A)"
nfma,"新水果奖分 (Ming-Yang Electronic, vFB02-01A)"
nfs,极速快感 - 四驾驶连接 (2 Discs) (v1.0.1 修正版 B)
nfsgt,极速快感 GT (Hard Drive+2 Discs) (v1.1.0 修正版 C)
nfsug,极速快感 - 飙风再起的安装 (2 Discs) (v1.1)
ng_cmc_prot,Neo Geo CMC42/CMC40 保护 
ng_cthd_prot,Neo Geo 卧虎藏龙 保护 (盗版)
ng_fatfury_prot,Neo Geo 饿狼传说2 保护 
ng_kof2002_prot,Neo Geo 格斗天王2002 保护 
ng_kof2k3bl_prot,Neo Geo 格斗天王2003 未授权保护 
ng_kof98_prot,Neo Geo 格斗天王98 保护 
ng_memcard,NeoGeo 记忆卡 
ng_mslugx_prot,Neo Geo 越南大战X 保护 
ng_pcm2_prot,Neo Geo NEOPCM2 保护 
ng_pvc_prot,Neo Geo PVC 保护 
ng_sma_prot,Neo Geo SMA 保护 
ngalsumr,夏夜美少女 [博彩] (日版 850702 NGS 0-01)
ngbc,NeoGeo 格斗竞技场 
ngbcj,NeoGeo 格斗竞技场 (日版)
ngboot_prot,Neo Geo 未授权保护 (s)
ngdup23a,Naomi DIMM 固件升级 (2.13) (GDS-0023A)
ngdup23c,Naomi DIMM 固件升级 (2.17) (GDS-0023C)
ngdup23e,Naomi DIMM 固件升级 (3.17) (GDS-0023E)
ngold,"杰克波滕扑克 (NG旧版, 第 1 套)"
ngolda,"杰克波滕扑克 (NG旧版, 第 2 套)"
ngoldb,"杰克波滕扑克 (NG旧版, 第 3 套)"
ngpgal,热血女孩 (日版)
ngtbunny,晚间儿童 (日版 840601 MRN 2-10)
ngtfever,周末狂热 弹珠台 
nhidctch,新超级比一比 (世界版) / 新超级比一比 '98 (韩版) (pcb 版本 3.02)
nhomerun,新燃烧职棒 - 全垒打竞赛 
nibbler,"贪食蛇 (修正版 9, 第 1 套)"
nibbler6,贪食蛇 (修正版 6)
nibbler7,贪食蛇 (修正版 7)
nibbler8,贪食蛇 (修正版 8)
nibblera,"贪食蛇 (修正版 9, 第 2 套)"
nibblero,"贪食蛇 (修正版 8, Olympia)"
nibblerp,"贪食蛇 (修正版 6, Pioneer Balloon 转换板)"
nightgal,晚间少女 (日版 840920 AG 1-00)
nightlov,夜恋 (日版 860705)
nightmare,七级炼狱 (Spain)
nightrai,夜袭战机 (V2.03J 2001/02/26 17:00)
nightstr,午夜出击 (世界版)
nightstrj,午夜出击 (日版)
nightstru,午夜出击 (美版)
ninclown,忍者小丑 (27 oct 91)
nineball,九号球 
ninja,忍者 (315-5102)
ninjak,忍者小子 (世界版)
ninjakd2,忍者君 II - 阿修罗之章 (第 1 套)
ninjakd2a,"忍者君 II - 阿修罗之章 (第 2 套, 盗版?)"
ninjakd2b,"忍者君 II - 阿修罗之章 (第 3 套, 盗版?)"
ninjakd2c,忍者君 II - 阿修罗之章 (第 4 套)
ninjakj,忍者小子 (日版)
ninjaku,忍者小子 (美版)
ninjakun,忍者君 - 魔城冒险 
ninjamas,霸王忍法帖 
ninjaslt,"忍者突袭 (世界版, NJA2 版本.A)"
ninjaslta,"忍者突袭 (亚版, NJA4 版本.A)"
ninjasltj,"忍者突袭 (日版, NJA1 版本.A)"
ninjasltu,"忍者突袭 (美版, NJA3 版本.A)"
ninjaw,"忍者武士 (世界版, later 版本)"
ninjaw1,"忍者武士 (世界版, 最初版 版本)"
ninjawj,忍者武士 (日版)
ninjawu,"忍者武士 (美版, Romstar 授权)"
ninjemak,妖魔忍法帖 (美版)
nitd,黑暗守墓者 / 暗黑恶梦 
nitdbl,黑暗守墓者 / 暗黑恶梦 (盗版)
nitedrvr,夜间赛车 
nitrobal,"地狱英雄弹珠门 (世界版, 第 1 套)"
nitrobala,"地狱英雄弹珠门 (世界版, 第 2 套)"
niyanpai,娘牌 (日版)
nkdodge,热血高校躲避球 (日版)
nkdodgeb,"热血高校躲避球 (日版, 盗版)"
nkishusp,"麻将 - 念力手 SP (日版, V250J)"
nmaster,隐忍 (日版)
nmg5,益智五合一 (第 1 套)
nmg5a,"益智五合一 (第 2 套, 审查版)"
nmg5e,"益智五合一 (第 3 套, 最初版)"
nmouse,顽皮鼠 (第 1 套)
nmouseb,顽皮鼠 (第 2 套)
nmsengen,热血麻将宣言 ! AFTER 5 (日版)
nndmseal,开运鉴定委员会 
nndmseala,开运鉴定委员会 (Astro Boy 版本.)
noahsark,诺亚方舟 
nob,怪叔叔救美 (日版)
nobb,"怪叔叔救美 (日版, 盗版)"
nomnlnd,战国自卫队 
nomnlndg,战国自卫队 (Gottlieb)
noraut3a,扑克奖分 (V3.010a)
noraut3b,扑克奖分 (V3.011a)
norautdx,扑克奖分 豪华版 (console)
norautjo,扑克奖分 (original)
norautjp,扑克奖分 (替换版)
norautp,扑克奖分 
norautpl,扑克奖分 (Prologic HW)
norautpn,扑克奖分 豪华版 (盗版)
norautra,红色扑克奖分 (硬件替换版)
norautrh,红色扑克奖分 
norautu,扑克奖分 (NTX10A)
norautua,扑克 未知 第1套 (console)
norautub,扑克 未知 第2套 (console)
nost,超电磁炮 
nostj,超电磁炮 (日版)
nostk,超电磁炮 (韩版)
nouryoku,脑力向上委员会 
nouryokup,脑力向上委员会 (原型版)
nova2001,新星 2001 (日版)
nova2001h,"新星 2001 (日版, 修改版?)"
nova2001u,新星 2001 (美版)
novoplay,诺瓦多人扑克 / 俱乐部扑克 
nprinces,"忍者公主 (315-5051, 64k 版本. 盗版?)"
nprincesb,"忍者公主 (315-5051?, 128k 版本. 盗版?)"
nprinceso,"忍者公主 (315-5098, 128k 版本.)"
nprincesu,忍者公主 (64k 版本. 未加密板)
nrallyx,新迷魂车 X 
nrallyxb,新迷魂车 X (盗版?)
nratechu,龙鼠之钥 
ns8lines,新幸运 8 线 / 新超级幸运 8 线 (W-4)
ns8linesa,"新幸运 8 线 / 新超级幸运 8 线 (W-4, Lucky97 HW)"
ns8linew,"新幸运 8 线 / 新超级幸运 8 线 (F-5, Witch Bon美版)"
ns8linewa,"新幸运 8 线 / 新超级幸运 8 线 (W-4, Witch Bon美版)"
nshrz,"地平线 (North Star Computers, 4MHz)"
nshrz2mhz,"地平线 (North Star Computers, 2MHz)"
nslasher,"午夜杀生 (韩版 修正版 1.3, DE-0397-0 PCB)"
nslasherj,"午夜杀生 (日版 修正版 1.2, DE-0397-0 PCB)"
nslashers,"午夜杀生 (海外版 修正版 1.2, DE-0397-0 PCB)"
nslasheru,"午夜杀生 (美版 修正版 1.2, DE-0395-1 PCB)"
nsmpoker,NSM 扑克 (TMS9995)
nsnova,"超新星 (Novag, v1.05)"
nspirit,最后忍道 (世界版)
nspiritj,最后忍道 (日版)
nss_actr,雷莎出击 (Nintendo Super System)
nss_adam,阿达一族 (Nintendo Super System)
nss_aten,大卫克拉尼网球 (Nintendo Super System)
nss_con3,魂斗罗 3 - 异形战争 (Nintendo Super System)
nss_fzer,零式赛车 (Nintendo Super System)
nss_lwep,致命武器 (Nintendo Super System)
nss_ncaa,美国大学篮球联赛 (Nintendo Super System)
nss_rob3,铁甲威龙 3 (Nintendo Super System)
nss_skin,主题高尔夫 (Nintendo Super System)
nss_smw,超级马里奥世界 (Nintendo Super System)
nss_ssoc,超级足球 (Nintendo Super System)
nss_sten,超级网球 (Nintendo Super System)
nstocker,暗黑神枪 (10/6/86)
nstocker2,暗黑神枪 (8/27/86)
nstrphnx,新凤凰之星 (意大利版 语音)
nstrphnxf,新凤凰之星 (法版 语音)
nsub,核子潜艇 (竖立机台)
nsupertr3,新问答 超级百科III 
ntcash,圣经 
ntopstar,艺能界麻将 (日版)
numanath,超能运动会 (世界版)
numanathj,超能运动会 (日版)
number1,第一等扑克 
number10,数字扑克 (Poker)
numbr10l,数字扑克 (Lattine)
numcrash,数字之踢 
nunchaku,功夫少女 
nupogodi,Game & Watch - 兔子，等着瞧！ 
nvs_machrider,Vs. 马赫机车 (Endurance Course 版本)
nvs_machridera,"Vs. 马赫机车 (Fighting Course 版本, set MR4-1 A)"
nvs_mightybj,Vs. 炸弹杰克 (日版)
nvs_platoon,Vs. 前进高棉 
nwarr,恶魔猎人 - 恶魔的复仇 (欧版 950316)
nwarra,恶魔猎人 - 恶魔的复仇 (亚版 950302)
nwarrb,恶魔猎人 - 恶魔的复仇 (巴西版 950403)
nwarrh,恶魔猎人 - 恶魔的复仇 (西班牙版 950403)
nwarru,恶魔猎人 - 恶魔的复仇 (美版 950406)
nwarrud,恶魔猎人 - 恶魔的复仇 (美版 950406 凤凰版) (盗版)
nyanpani,猫咪仓库番 (日版)
nycaptor,纽约绑匪 
nyjoker,纽约小丑扑克 
nyny,拯救纽约 
nynyg,拯救纽约 (Gottlieb)
nzeroteam,新零组特攻队 (V33 SYSTEM TYPE_B 硬件)
nzeroteama,"新零组特攻队 (V33 SYSTEM TYPE_B 硬件, 中国版?)"
oceanhun,海洋猎手 (日版)
odeontw2,剧场龙卷风暴 (v202.19)
oedfight,大江户格斗 - 血忍 (日版 Bloodshed 版本.)
offensiv,进攻 (西班牙版 盗版自 Scramble)
officeye,办公室 - 女人天下 (版本 1.2)
offroad,环绕越野赛车 (修正版 4)
offroad3,环绕越野赛车 (修正版 3)
offroadc,越野车队 (v1.63)
offroadc1,越野车队 (v1.10)
offroadc3,越野车队 (v1.30)
offroadc4,越野车队 (v1.40)
offroadc5,越野车队 (v1.50)
offroadt,环绕越野赛车 Track-Pak 
offroadt2p,"环绕越野赛车 Track-Pak (修正版 4, 2 人游戏)"
offtwall,奇幻世界 (2/3-player 竖立机台)
offtwallc,奇幻世界 (2-player 平躺机台)
ogonsiro,黄金之城 (日版)
ohbakyuun,"盗尸者之神 (日版, OB1/版本.A)"
ohmygod,天神方块 (日版)
ohpaipee,喔! 牌泊 (日版 890227)
oigas,打砖块战斗台 Oigas (盗版)
oinori,祈祷大明神 祭 
oisipuzl,益智博士 
ojanko2,雀子馆 2 番馆 (日版)
ojankoc,"雀子俱乐部 (日版, Program 版本. 1.3)"
ojankoca,"雀子俱乐部 (日版, Program 版本. 1.2)"
ojankohs,雀子高中 (日版)
ojankoy,雀子馆 (日版)
ojousan,令爱 (日版 871204)
ojousanm,令爱 [博彩] (日版 870108)
olds,"西游释厄传 特别版 (版本. 101, 韩国基板)"
olds100,"西游释厄传 特别版 (版本. 100, 第 1 套)"
olds100a,"西游释厄传 特别版 (版本. 100, 第 2 套)"
olds103t,"西游释厄传 特别版 (版本. 103, 中国版, 腾讯游戏版) (未保护版)"
oldsplus,"西游释厄传 2 (韩版) / Xiyou Shi E Chuan Qunmoluanwu (世界版, 中国版, 日版, 港版, 台版) (版本. 205) [Oriental Ex]"
oldsplus203,"西游释厄传 2 (韩版) / Xiyou Shi E Chuan Qunmoluanwu (世界版, 中国版, 日版, 港版, 台版) (版本. 203) [Oriental Ex]"
olibochu,阿部小精灵 
oligam,奥运运动会 (俄版)
ollie,极限滑板王 (GDX-0007)
olymp,"奥林帕斯山 (Z Games, 版本 10)"
olympus,奥林帕斯山 (Juegos Populares)
olysoc92,奥林匹克足球 '92 (第 1 套)
olysoc92a,奥林匹克足球 '92 (第 2 套)
olysoc92b,奥林匹克足球 '92 (第 3 套)
omega,欧米茄打砖块 
omegaa,欧米茄打砖块 (最初版)
omegab,欧米茄打砖块 (盗版?)
omegaf,欧米加战机 
omegafs,欧米加战机 特别版 
omegrace,欧米加射击 (第 1 套)
omegrace2,欧米加射击 (第 2 套)
omni,双鱼座 Omni 
omni_l1,双鱼座 Omni (Shuffle) (L-1)
omotesnd,表参道 (日版 890215)
one4all,"我为人人 连连乐 (0101503V, 新西兰版)"
oneshot,百发百中 - 趣味射击 
onetwo,消除牌 - 1+2 
